farm_name,location,num_cows,num_cows_lactating,num_cows_other,farm_size,irrigating?,irrigation_percentage,rainfall,evaporation,avg_daily_water_usage
2200,Swan Hill,681,437,244,6969,yes,66.2050209121504,349,1700,39242445.44983019
2201,Portland,591,376,215,3484,no,0,837,1350,44913.0
2202,Benalla,932,663,269,4556,yes,60.67583245531062,668,1350,23541173.79459696
2203,Mildura,884,530,354,3998,no,0,282,1950,84140.0
2204,Orbost,591,368,223,3294,yes,93.95165472277799,845,1100,26334294.82824522
2205,Colac,834,528,306,7454,yes,34.77856553622638,726,1250,22099468.212521758
2206,Alexandra,1289,981,308,8983,no,0,708,1350,103268.00000000001
2207,Bendigo,971,632,339,4645,no,0,478,1400,94514.0
2208,Portland,807,562,245,6701,yes,97.7320851104589,837,1350,55678849.34633846
2209,Portland,939,580,359,5959,no,0,837,1350,96525.0
2210,Benalla,1098,770,328,2651,no,0,668,1350,140400.0
2211,Charlton,625,408,217,2139,yes,76.88775645923033,431,1650,14031900.262196345
2212,Warragul,1204,825,379,3998,yes,59.72626186222231,1018,1150,20410148.441298734
2213,Sale,727,474,253,1018,no,0,607,1300,60684.0
2214,Leongatha,500,346,154,5056,yes,70.34696237752384,952,1100,30224990.899933144
2215,Bairnsdale,1089,829,260,2402,no,0,710,1100,126912.0
2216,Leongatha,955,688,267,8046,no,0,952,1100,109424.0
2217,Horsham,647,474,173,6488,yes,79.96475601232052,444,1550,44101373.17186349
2218,Swan Hill,830,525,305,1755,yes,44.155741084505266,349,1700,6639833.543952643
2219,Wangaratta,915,631,284,4234,yes,83.89015818516772,636,1350,30229138.20839173
2220,Kerang,1462,1127,335,5284,no,0,372,1650,181747.0
2221,Kerang,1051,723,328,4456,no,0,372,1650,81664.0
2222,Alexandra,1217,814,403,5620,no,0,708,1350,93797.00000000001
2223,Kerang,516,366,150,3594,no,0,372,1650,66204.0
2224,Charlton,515,338,177,1004,yes,78.13739015458809,431,1650,6719059.383629572
2225,Leongatha,880,572,308,5115,no,0,952,1100,97856.0
2226,Warragul,712,500,212,2825,yes,53.725997199477916,1018,1150,12941944.205053126
2227,Benalla,705,493,212,6770,no,0,668,1350,50040.0
2228,Leongatha,924,577,347,2750,yes,80.7305823832221,952,1100,18937177.448876165
2229,Portland,831,527,304,6945,no,0,837,1350,74568.0
2230,Swan Hill,866,553,313,1279,yes,80.09117925205854,349,1700,8789619.792013304
2231,Warnambool,891,556,335,1860,yes,53.18752232508781,741,1250,8506300.536698177
2232,Mildura,1618,1092,526,5670,no,0,282,1950,125026.00000000001
2233,Horsham,1135,730,405,3799,no,0,444,1550,117975.0
2234,Swan Hill,1213,867,346,3679,yes,42.882844899920684,349,1700,13545587.264648411
2235,Wangaratta,1109,663,446,5969,yes,58.49318870838463,636,1350,29752551.72938752
2236,Colac,769,491,278,3966,no,0,726,1250,90406.0
2237,Horsham,1163,777,386,7563,yes,37.919731906048554,444,1550,24486234.953250136
2238,Swan Hill,774,525,249,4682,yes,89.51109835008268,349,1700,35639034.985260636
2239,Warnambool,1045,723,322,3514,yes,16.184359320676847,741,1250,4900652.946468096
2240,Ballarat,827,534,293,3200,no,0,691,1150,80318.0
2241,Mildura,1031,676,355,4219,no,0,282,1950,129294.0
2242,Warragul,833,572,261,8482,no,0,1018,1150,58810.0
2243,Alexandra,1350,968,382,3653,no,0,708,1350,144810.0
2244,Mildura,1006,673,333,1734,no,0,282,1950,105735.0
2245,Hamilton,1042,727,315,3699,no,0,687,1300,125647.0
2246,Warragul,7,4,3,4238,yes,69.89764195884185,1018,1150,25141564.155972794
2247,Benalla,328,219,109,3026,yes,70.16367970324777,668,1350,18049060.068150695
2248,Portland,702,436,266,2620,yes,65.86141989132474,837,1350,14717175.810183035
2249,Swan Hill,1175,727,448,1686,no,0,349,1700,80560.0
2250,Colac,934,598,336,4698,no,0,726,1250,103424.0
2251,Charlton,876,552,324,4617,no,0,431,1650,78468.0
2252,Charlton,886,479,407,7756,yes,40.33266256337048,431,1650,26607714.504518222
2253,Leongatha,1312,816,496,3039,no,0,952,1100,117104.0
2254,Benalla,829,601,228,3251,yes,27.32667386481706,668,1350,7646831.350258734
2255,Wangaratta,888,548,340,6386,yes,29.806423946555853,636,1350,16221404.285398029
2256,Benalla,523,383,140,6768,no,0,668,1350,48932.0
2257,Mildura,1228,651,577,4592,yes,86.24936719861398,282,1950,33750946.58272012
2258,Wangaratta,947,627,320,2545,yes,36.37452766959636,636,1350,7955925.185645946
2259,Sale,975,599,376,1205,yes,64.43993050333357,607,1300,6683573.366690593
2260,Sale,422,273,149,8072,yes,9.136524462919859,607,1300,6297241.661188164
2261,Mildura,505,314,191,7549,yes,47.85473330588337,282,1950,30704815.247095257
2262,Colac,729,507,222,4541,no,0,726,1250,72324.0
2263,Mildura,514,265,249,6125,no,0,282,1950,60570.0
2264,Alexandra,343,210,133,4199,yes,74.4989137860137,708,1350,26584288.09186671
2265,Bairnsdale,680,467,213,8341,no,0,710,1100,48010.0
2266,Bendigo,882,634,248,1042,yes,26.37524422327168,478,1400,2420850.5902726883
2267,Warnambool,465,318,147,6736,yes,72.94565300647368,741,1250,41747792.03596186
2268,Charlton,323,203,120,6441,yes,77.59011184819887,431,1650,42436693.85685731
2269,Orbost,391,285,106,4419,yes,55.10193993478737,845,1100,20713230.757170822
2270,Leongatha,362,257,105,4166,no,0,952,1100,46458.0
2271,Leongatha,883,616,267,3125,yes,81.89296355038151,952,1100,21800968.426627744
2272,Swan Hill,425,295,130,5618,no,0,349,1700,48160.0
2273,Hamilton,1041,685,356,4711,yes,77.79752427689925,687,1300,31177806.09602725
2274,Colac,232,161,71,5496,no,0,726,1250,24645.0
2275,Portland,1066,706,360,3655,no,0,837,1350,74480.0
2276,Wangaratta,957,596,361,5158,no,0,636,1350,118314.0
2277,Colac,364,254,110,5919,yes,56.741349910313545,726,1250,28550239.493611913
2278,Swan Hill,705,388,317,5799,yes,77.38730041214768,349,1700,38171423.21849207
2279,Orbost,679,471,208,2303,yes,42.380119089795755,845,1100,8365168.028568675
2280,Benalla,1177,792,385,7811,yes,55.61731793115321,668,1350,37001984.487473376
2281,Colac,1596,1100,496,9861,yes,53.220200629114544,726,1250,44686789.29252189
2282,Colac,1355,961,394,2484,yes,90.63443469536779,726,1250,19203866.86992813
2283,Swan Hill,922,649,273,1421,yes,53.263502153251146,349,1700,6541618.740827669
2284,Kerang,1009,622,387,4203,no,0,372,1650,117487.0
2285,Orbost,653,489,164,1058,no,0,845,1100,75712.0
2286,Colac,875,564,311,5006,no,0,726,1250,103139.0
2287,Swan Hill,1061,674,387,2828,no,0,349,1700,109905.0
2288,Alexandra,1174,927,247,4279,no,0,708,1350,147067.0
2289,Warragul,1294,960,334,4482,no,0,1018,1150,158950.0
2290,Charlton,895,604,291,5333,yes,93.01115270510783,431,1650,42211102.87492999
2291,Sale,1227,756,471,7119,yes,63.40106189831413,607,1300,38407093.78984333
2292,Mildura,1388,1019,369,3845,yes,41.583563582460634,282,1950,13709720.623581005
2293,Mildura,1573,1105,468,2497,yes,59.7220515799373,282,1950,12857560.462420428
2294,Portland,966,618,348,3727,yes,38.368316166916316,837,1350,12236560.887232222
2295,Wangaratta,817,504,313,4467,yes,82.30006987336715,636,1350,31257102.556991976
2296,Bairnsdale,858,606,252,8612,yes,72.39607078327097,710,1100,52981507.98976389
2297,Warragul,301,221,80,3780,yes,36.34340561448592,1018,1150,11698301.074415365
2298,Wangaratta,774,566,208,6480,yes,27.532809323316172,636,1350,15236533.736708587
2299,Hamilton,1274,892,382,5115,yes,85.82492562508241,687,1300,37366014.75435081
2300,Charlton,970,615,355,2129,yes,66.10008616597035,431,1650,12010457.572176669
2301,Hamilton,1076,706,370,3038,yes,76.61247991688984,687,1300,19858355.356120087
2302,Charlton,1142,716,426,3373,yes,30.580975472499,431,1650,8880037.12090789
2303,Bendigo,1111,741,370,2826,no,0,478,1400,116670.0
2304,Portland,785,541,244,1359,yes,56.23041050395569,837,1350,6557645.642740708
2305,Leongatha,1290,872,418,2460,no,0,952,1100,99726.00000000001
2306,Bairnsdale,1019,681,338,4709,no,0,710,1100,114208.0
2307,Warnambool,771,487,284,5984,no,0,741,1250,95688.0
2308,Portland,68,46,22,2702,no,0,837,1350,7170.0
2309,Bendigo,1412,1046,366,3465,yes,61.47894021038358,478,1400,18181371.676845454
2310,Kerang,1240,831,409,2156,yes,57.79817472342365,372,1650,10680209.827403137
2311,Warragul,260,176,84,3104,no,0,1018,1150,20108.0
2312,Wangaratta,1376,983,393,2243,no,0,636,1350,167093.0
2313,Swan Hill,823,527,296,4532,yes,92.77226397370646,349,1700,35762817.82090845
2314,Portland,774,476,298,9257,no,0,837,1350,95364.0
2315,Wangaratta,926,566,360,2809,yes,58.01713183480727,636,1350,13907210.366505641
2316,Swan Hill,1620,1051,569,5409,yes,52.94998362633721,349,1700,24442352.381976396
2317,Warragul,961,588,373,5509,yes,63.06421199656832,1018,1150,29570995.533867482
2318,Kerang,1035,688,347,3810,no,0,372,1650,86868.0
2319,Warragul,283,194,89,6362,no,0,1018,1150,27958.0
2320,Alexandra,912,610,302,2804,no,0,708,1350,89460.0
2321,Mildura,1153,759,394,6319,no,0,282,1950,104546.0
2322,Wangaratta,777,565,212,4553,no,0,636,1350,78120.0
2323,Warragul,1196,774,422,5790,yes,67.28484025090258,1018,1150,33188118.830224853
2324,Leongatha,977,551,426,3734,yes,79.15803489024668,952,1100,25203227.80051897
2325,Horsham,1341,895,446,4844,no,0,444,1550,150240.0
2326,Horsham,522,339,183,5040,yes,89.01021168702259,444,1550,38138941.19602314
2327,Charlton,1383,1028,355,4298,no,0,431,1650,109989.00000000001
2328,Alexandra,809,549,260,4538,yes,82.06750905855071,708,1350,31675789.362860765
2329,Hamilton,1353,856,497,7236,no,0,687,1300,121329.0
2330,Horsham,995,702,293,3848,no,0,444,1550,77891.0
2331,Warragul,1169,715,454,4964,yes,58.67037853534482,1018,1150,24829378.350526966
2332,Ballarat,801,498,303,2732,yes,60.30369110111822,691,1150,14048293.688570198
2333,Benalla,985,669,316,5269,no,0,668,1350,124776.0
2334,Warnambool,1056,664,392,4285,no,0,741,1250,94536.0
2335,Colac,462,308,154,5676,yes,89.3597747514667,726,1250,43085388.13599901
2336,Alexandra,897,554,343,1059,no,0,708,1350,67617.0
2337,Hamilton,1128,781,347,3440,no,0,687,1300,87813.0
2338,Wangaratta,1153,767,386,6421,yes,70.65347207802144,636,1350,38591354.68535524
2339,Warragul,947,602,345,3145,yes,69.57313730932756,1018,1150,18661767.95402707
2340,Ballarat,695,457,238,4466,yes,27.50435200558968,691,1150,10502494.588154495
2341,Horsham,638,398,240,1300,no,0,444,1550,78912.0
2342,Alexandra,1164,726,438,3180,no,0,708,1350,119970.0
2343,Benalla,505,397,108,5545,yes,82.99708515623662,668,1350,39107080.712428354
2344,Warragul,729,445,284,3893,yes,60.67297962665248,1018,1150,20116006.33509819
2345,Bairnsdale,1049,747,302,5382,no,0,710,1100,74860.0
2346,Bairnsdale,1110,799,311,6466,no,0,710,1100,135099.0
2347,Hamilton,1095,743,352,3619,no,0,687,1300,115560.0
2348,Mildura,605,432,173,3866,yes,61.570581677261025,282,1950,20279542.702025387
2349,Hamilton,1087,773,314,3486,no,0,687,1300,116310.0
2350,Charlton,1076,718,358,1740,yes,65.05555539839023,431,1650,9689875.076790798
2351,Alexandra,1112,797,315,2941,yes,50.63091737256013,708,1350,12740975.160740392
2352,Wangaratta,829,520,309,4548,yes,47.072481391924185,636,1350,18237908.72259189
2353,Bendigo,637,398,239,2505,no,0,478,1400,48169.00000000001
2354,Hamilton,408,275,133,6027,yes,45.43974173169499,687,1300,23294519.99839448
2355,Mildura,760,474,286,5255,no,0,282,1950,83552.0
2356,Hamilton,1150,886,264,6672,no,0,687,1300,142936.0
2357,Colac,712,499,213,6133,yes,60.04853124631375,726,1250,31346749.487882216
2358,Horsham,1688,993,695,3014,no,0,444,1550,148447.0
2359,Orbost,1568,1121,447,4319,yes,58.77818375263703,845,1100,21724598.741517752
2360,Orbost,832,552,280,1410,no,0,845,1100,69792.0
2361,Kerang,1004,591,413,6192,yes,61.6006339810995,372,1650,32487540.630602863
2362,Wangaratta,883,562,321,4066,yes,27.972127253957574,636,1350,9762479.393216379
2363,Orbost,692,480,212,6292,yes,87.54065358200631,845,1100,46815487.59572468
2364,Warragul,675,447,228,2376,yes,66.36044825775839,1018,1150,13442966.714879028
2365,Alexandra,977,649,328,3558,no,0,708,1350,109312.0
2366,Portland,952,611,341,2601,no,0,837,1350,118674.0
2367,Warragul,530,324,206,4812,no,0,1018,1150,61574.0
2368,Bairnsdale,1052,751,301,1935,yes,61.82495707262582,710,1100,10258289.746568514
2369,Horsham,1117,765,352,5783,yes,41.890244489650776,444,1550,20654426.463205412
2370,Alexandra,1076,678,398,3879,no,0,708,1350,96382.0
2371,Bendigo,1363,949,414,2004,no,0,478,1400,144930.0
2372,Warnambool,1365,801,564,4023,no,0,741,1250,138420.0
2373,Mildura,984,669,315,2518,no,0,282,1950,96978.0
2374,Colac,1057,695,362,5902,no,0,726,1250,73700.0
2375,Portland,1285,796,489,3296,no,0,837,1350,141008.0
2376,Horsham,1154,873,281,4502,yes,54.0498608369511,444,1550,20785851.024922643
2377,Kerang,943,565,378,4740,yes,71.11580508768714,372,1650,28672836.31073411
2378,Colac,642,409,233,1878,no,0,726,1250,53244.0
2379,Orbost,1079,678,401,2282,no,0,845,1100,126293.0
2380,Orbost,1366,893,473,5018,no,0,845,1100,152144.0
2381,Ballarat,744,513,231,3279,yes,66.23263815572243,691,1150,18505422.756905533
2382,Charlton,768,480,288,3388,no,0,431,1650,52800.0
2383,Alexandra,538,377,161,4853,yes,61.48507986190763,708,1350,25366143.546402127
2384,Wangaratta,1085,734,351,7258,yes,71.8727108834481,636,1350,44348886.747698665
2385,Bendigo,355,233,122,5198,no,0,478,1400,34636.0
2386,Hamilton,1520,1019,501,3402,yes,84.82510420096222,687,1300,24629901.631208323
2387,Charlton,820,638,182,2848,no,0,431,1650,60140.0
2388,Mildura,1309,958,351,4968,yes,78.47727220428752,282,1950,33182888.744946115
2389,Charlton,468,261,207,2192,yes,34.44968604149463,431,1650,6443201.720716896
2390,Bairnsdale,776,489,287,1719,no,0,710,1100,58817.00000000001
2391,Wangaratta,711,488,223,5366,yes,34.75823125502485,636,1350,15904615.210770506
2392,Alexandra,910,667,243,1117,yes,69.78461601321115,708,1350,6681076.943283054
2393,Bairnsdale,489,333,156,3415,no,0,710,1100,58548.0
2394,Swan Hill,760,525,235,3876,no,0,349,1700,91375.0
2395,Alexandra,448,286,162,4333,no,0,708,1350,30980.0
2396,Orbost,775,537,238,3347,yes,84.06938305332959,845,1100,23935599.702496666
2397,Mildura,853,535,318,2391,no,0,282,1950,76310.0
2398,Mildura,884,583,301,1899,yes,35.15557225996939,282,1950,5776999.840219141
2399,Benalla,1115,702,413,1072,no,0,668,1350,84491.0
2400,Charlton,379,268,111,1944,yes,72.6723282448874,431,1650,12033193.768391145
2401,Leongatha,845,605,240,4032,yes,50.06620479552664,952,1100,17192847.005617265
2402,Leongatha,1534,995,539,4313,no,0,952,1100,191790.0
2403,Ballarat,904,658,246,6785,yes,75.02308243494232,691,1150,43298923.10743037
2404,Wangaratta,692,438,254,1858,no,0,636,1350,47740.0
2405,Leongatha,889,618,271,2962,no,0,952,1100,100784.0
2406,Warragul,1432,914,518,3550,yes,69.99833603427592,1018,1150,21267929.66626294
2407,Benalla,834,535,299,2608,no,0,668,1350,103950.0
2408,Horsham,581,390,191,6807,yes,26.520486838647294,444,1550,15382277.838398745
2409,Colac,1097,742,355,6212,no,0,726,1250,123376.0
2410,Colac,1353,895,458,5868,no,0,726,1250,151200.0
2411,Kerang,623,418,205,5313,yes,85.39274631209553,372,1650,38579084.2823236
2412,Portland,1294,774,520,7660,no,0,837,1350,149464.0
2413,Horsham,834,481,353,1644,yes,39.38980976413325,444,1550,5563269.62629719
2414,Warnambool,1293,802,491,4839,yes,70.06427176183537,741,1250,28880862.608282097
2415,Wangaratta,917,570,347,6141,yes,49.61204407103921,636,1350,25920086.041278165
2416,Bairnsdale,226,175,51,1141,yes,82.18276463152046,710,1100,7986440.258310218
2417,Alexandra,607,407,200,5030,no,0,708,1350,55328.0
2418,Warnambool,622,448,174,5415,no,0,741,1250,75718.0
2419,Warnambool,1041,695,346,6577,yes,47.52293872571141,741,1250,26658048.69207547
2420,Bairnsdale,1252,749,503,6118,no,0,710,1100,110591.0
2421,Ballarat,878,533,345,2469,yes,51.115709256922955,691,1150,10776870.714003941
2422,Kerang,1164,723,441,5473,no,0,372,1650,87879.0
2423,Leongatha,762,440,322,3440,yes,79.85398003151565,952,1100,23395673.06134508
2424,Horsham,836,489,347,3685,no,0,444,1550,67764.0
2425,Charlton,951,607,344,4441,no,0,431,1650,98640.0
2426,Bairnsdale,689,475,214,1796,yes,59.851902085032975,710,1100,9210677.150202319
2427,Charlton,677,511,166,2532,yes,41.76195417326635,431,1650,9062785.412334712
2428,Bairnsdale,1139,668,471,1062,yes,47.56023305924731,710,1100,4379084.072482095
2429,Swan Hill,611,418,193,3509,no,0,349,1700,47399.00000000001
2430,Warnambool,506,318,188,4778,yes,55.22878447229265,741,1250,22437569.4305451
2431,Colac,670,485,185,3387,yes,41.61208491069685,726,1250,12019248.96825804
2432,Swan Hill,1426,970,456,6734,yes,64.61149362366005,349,1700,37066970.64149876
2433,Mildura,500,326,174,5947,no,0,282,1950,55648.0
2434,Warragul,814,483,331,2560,yes,55.71531454458614,1018,1150,12165819.388221508
2435,Warnambool,998,663,335,2089,no,0,741,1250,104685.0
2436,Benalla,997,647,350,7633,yes,43.528348295656656,668,1350,28267477.27123322
2437,Warragul,667,499,168,4100,no,0,1018,1150,72480.0
2438,Wangaratta,1139,777,362,1071,yes,99.71728049849446,636,1350,9168216.993216638
2439,Benalla,1131,691,440,3290,yes,79.06292920111585,668,1350,22207508.93627273
2440,Swan Hill,1309,814,495,3072,no,0,349,1700,152779.0
2441,Hamilton,923,624,299,7235,no,0,687,1300,103792.0
2442,Warragul,1119,675,444,1194,no,0,1018,1150,99060.0
2443,Benalla,1297,808,489,1288,yes,81.66192366117593,668,1350,9078126.929927714
2444,Benalla,1046,690,356,6721,yes,86.76311694488135,668,1350,49607459.72568828
2445,Orbost,1572,1121,451,6203,yes,83.56379746374141,845,1100,44149167.02110819
2446,Sale,482,359,123,5195,yes,78.20014227292847,607,1300,34541181.358084366
2447,Bairnsdale,1116,691,425,5061,no,0,710,1100,137754.0
2448,Sale,1166,735,431,3731,no,0,607,1300,136595.0
2449,Orbost,811,483,328,7163,no,0,845,1100,55040.0
2450,Wangaratta,235,143,92,7873,yes,82.56277007522209,636,1350,55182956.37864471
2451,Bendigo,383,262,121,5866,no,0,478,1400,43216.0
2452,Charlton,1260,810,450,1753,no,0,431,1650,96030.00000000001
2453,Benalla,906,565,341,5177,yes,18.224436277806525,668,1350,8113131.8340080455
2454,Wangaratta,432,274,158,4895,yes,49.586113638652826,636,1350,20644718.108788516
2455,Bendigo,804,554,250,3638,no,0,478,1400,85230.0
2456,Warnambool,836,565,271,3871,yes,74.54010527272895,741,1250,24594542.721235976
2457,Portland,949,596,353,3902,no,0,837,1350,97995.0
2458,Leongatha,738,434,304,7605,no,0,952,1100,69888.0
2459,Sale,602,383,219,1863,yes,48.6061093452302,607,1300,7751792.531741607
2460,Bairnsdale,582,384,198,7304,no,0,710,1100,40620.0
2461,Warragul,844,589,255,5468,no,0,1018,1150,83818.0
2462,Portland,978,674,304,1589,yes,71.16625309118302,837,1350,9714873.16085959
2463,Portland,714,508,206,5082,no,0,837,1350,81504.0
2464,Mildura,1157,742,415,6003,yes,71.29104321870295,282,1950,36457163.44034183
2465,Kerang,613,416,197,5368,yes,65.09747025939993,372,1650,29704689.11131318
2466,Alexandra,747,431,316,3047,yes,82.4919216999844,708,1350,21382599.38558288
2467,Wangaratta,987,566,421,5312,no,0,636,1350,72963.0
2468,Hamilton,775,415,360,3340,no,0,687,1300,92160.0
2469,Mildura,482,312,170,3137,yes,60.55975539042886,282,1950,16183487.102235133
2470,Horsham,939,570,369,7430,yes,84.91368139320437,444,1550,53628482.35902053
2471,Bendigo,800,502,298,1767,yes,43.696022929103215,478,1400,6624464.750409613
2472,Sale,958,590,368,1245,yes,56.382131371905224,607,1300,6042793.604469327
2473,Alexandra,1497,993,504,1174,yes,62.39893957309328,708,1350,6353298.853841334
2474,Warragul,791,499,292,5984,yes,91.0051296733852,1018,1150,46294382.446595125
2475,Orbost,1164,719,445,1858,yes,65.26101200240852,845,1100,10418540.480701314
2476,Portland,1121,759,362,3931,yes,97.13667659952725,837,1350,32509589.67974038
2477,Horsham,996,698,298,8145,yes,37.54053301426097,444,1550,26063683.725716077
2478,Alexandra,1185,780,405,2583,yes,47.42586099303904,708,1350,10520634.780463833
2479,Alexandra,947,635,312,4600,no,0,708,1350,106240.0
2480,Warnambool,690,467,223,7947,yes,54.050053038182185,741,1250,36537167.9267326
2481,Sale,741,518,223,2614,yes,77.38758074521559,607,1300,17236815.718090612
2482,Portland,991,688,303,7300,no,0,837,1350,98266.0
2483,Sale,1419,994,425,7660,yes,73.26229731329644,607,1300,47728897.185022734
2484,Portland,965,681,284,5219,yes,47.43826652204628,837,1350,21135765.162490346
2485,Sale,542,388,154,5250,no,0,607,1300,50362.0
2486,Mildura,853,567,286,7583,yes,40.26748139924224,282,1950,25998435.192800026
